DEPTH,CALI,RHOB,GR,NPHI,DT,SP,SDT
630.174,8.6138,2.5938,226.0788,0.4315,111.0284,-707.7656,275.6529
630.3264,8.7034,2.5968,233.0687,0.4385,110.3238,-707.4297,275.6529
630.4788,8.681,2.6031,242.3217,0.4466,109.9186,-707.1953,275.6529
630.6312,8.6362,2.6069,244.3997,0.4253,109.9175,-707.1016,275.6529
630.7836,8.6138,2.5915,233.2939,0.4378,110.3976,-707.0156,274.4041
630.936,8.5915,2.587,215.8328,0.438,111.0172,-707.0234,274.4041
631.0884,8.6138,2.5796,204.9288,0.4331,111.4241,-706.8984,275.6529
631.2408,8.681,2.5759,201.9085,0.4692,111.5046,-707.2813,276.9016
631.3932,8.6362,2.5744,202.9797,0.425,111.5671,-707.4766,276.9016
631.5456,8.5915,2.5765,209.9758,0.4471,111.8116,-707.5859,274.4041
631.698,8.5691,2.5772,220.0258,0.4098,112.1733,-707.8594,270.6578
631.8504,8.6138,2.5685,225.6233,0.4355,112.3393,-707.4141,266.9115
632.0028,8.6138,2.5565,225.4439,0.4372,112.2057,-707.1953,264.414
632.1552,8.6362,2.5578,220.1909,0.4485,111.8066,-707.2188,264.414
632.3076,8.6586,2.5621,220.383,0.4402,111.1953,-706.8906,264.414
632.46,8.5915,2.5687,212.4977,0.4136,110.5602,-706.2891,265.6628
632.6124,8.5915,2.5777,201.4017,0.4257,110.1219,-706.4531,266.9115
632.7648,8.6362,2.581,194.4232,0.4291,110.3027,-706.0703,270.6578
632.9172,8.681,2.58,196.2366,0.4355,110.9309,-705.7266,275.6529
633.0696,8.7034,2.5658,200.2755,0.436,111.711,-706.0078,279.3992
633.222,8.6362,2.5612,201.7618,0.4362,112.0891,-706.0547,281.8967
633.3744,8.5915,2.5592,203.9514,0.4312,111.9348,-706.1172,280.6479
633.5268,8.6138,2.5653,212.3519,0.4561,111.4685,-706.1016,284.3942
633.6792,8.625,2.5678,214.7349,0.4405,110.9215,-705.8929,283.1454
633.8316,8.6362,2.5766,221.5286,0.4499,110.597,-705.6719,281.8967
633.984,8.6362,2.5832,220.0009,0.448,110.4426,-705.368,283.1454
634.1364,8.6586,2.5896,226.0841,0.4537,110.4997,-705.3304,284.3942
634.2888,8.6362,2.597,227.6481,0.4584,110.6295,-705.2969,286.8918
634.4412,8.6586,2.5941,233.1007,0.4406,111.1006,-705.5156,289.9058
634.5936,8.6698,2.5966,235.0112,0.4485,111.6698,-705.3984,292.9891
634.746,8.681,2.5904,233.8652,0.4378,112.403,-705.3672,297.6142
634.8984,8.681,2.5958,231.5464,0.4439,113.0097,-705.3203,298.8966
635.0508,8.6362,2.5936,233.8163,0.4453,112.972,-704.9609,300.3386
635.2032,8.6474,2.6007,234.659,0.4555,112.2701,-705.0625,297.4546
635.3556,8.6586,2.6084,233.999,0.4393,111.1695,-704.9922,294.5707
635.508,8.681,2.6117,228.2082,0.4231,110.5935,-704.8828,294.5707
635.6604,8.681,2.6104,237.0594,0.4382,111.058,-704.7813,294.5707
635.8128,8.6138,2.5887,240.5648,0.4606,112.4248,-704.7578,297.4546
635.9652,8.5915,2.5751,249.2766,0.494,113.9937,-704.8828,300.3386
636.1176,8.6138,2.5705,238.9526,0.4955,114.9255,-704.4688,303.2225
636.27,8.6586,2.5835,233.9762,0.493,114.8354,-704.6563,303.2225
636.4224,8.681,2.5931,225.9724,0.4751,114.1559,-704.4531,303.2225
636.5748,8.7034,2.596,223.0626,0.4388,113.6568,-704.1328,303.2225
636.7272,8.6586,2.5958,227.4518,0.4462,113.7881,-704.0,303.2225
636.8796,8.625,2.6031,223.7662,0.4534,115.3265,-703.5357,307.5484
637.032,8.6362,2.5957,221.5322,0.4676,116.648,-702.9766,308.9904
637.1844,8.6922,2.5776,212.1299,0.426,117.0797,-702.3828,311.8743
637.3368,8.7034,2.5527,208.7551,0.4367,116.9817,-702.2969,317.6422
637.4892,8.6586,2.5445,207.4669,0.4565,117.4655,-702.6016,319.0842
637.6416,8.6362,2.5266,195.6572,0.4657,118.2301,-702.9375,320.5262
637.794,8.6362,2.5104,189.9291,0.4889,119.1873,-702.8984,326.294
637.9464,8.7257,2.5089,186.1895,0.4813,119.6827,-703.0859,323.5992
638.0988,8.7481,2.5248,203.1051,0.4569,120.4874,-702.8828,321.5762
638.2512,8.7481,2.5155,199.4519,0.4258,121.4917,-702.8359,317.5302
638.4036,8.681,2.4755,203.3313,0.4401,122.8784,-703.2813,313.4842
638.556,8.7034,2.4467,206.6195,0.4171,123.0764,-703.0078,306.4037
638.7084,8.681,2.467,208.6619,0.438,121.0323,-703.3281,300.3347
638.8608,8.7705,2.5242,208.201,0.4236,117.6868,-703.0,294.2657
639.0132,8.7257,2.5836,205.8138,0.4295,114.4331,-702.4219,286.1737
639.1656,8.9047,2.6204,223.527,0.3941,112.2501,-702.2344,274.0357
639.318,8.681,2.6392,230.4673,0.4233,111.5578,-702.5703,264.9322
639.4704,8.6138,2.6347,242.1775,0.4388,112.1726,-702.7813,257.8517
639.6228,8.681,2.614,257.0803,0.4804,113.3025,-703.1172,254.8172
639.7752,8.6362,2.5837,262.575,0.488,114.6487,-703.0781,254.8172
639.9276,8.6362,2.5571,261.5774,0.4864,116.2477,-702.5859,256.8402
640.08,8.6474,2.5424,247.3801,0.4803,117.9029,-702.1094,258.8632
640.2324,8.625,2.5343,242.8886,0.5221,118.5663,-701.8594,259.4189
640.3848,8.5915,2.5362,241.4877,0.5175,118.3832,-701.5078,262.9092
640.5372,8.5803,2.5408,247.3298,0.5143,118.4617,-700.2266,263.1652
640.6896,8.5915,2.5452,256.3234,0.4776,119.2436,-700.3438,266.9115
640.842,8.6362,2.5344,244.4576,0.4969,120.6232,-699.9766,268.1603
640.9944,8.6362,2.5215,230.7375,0.4677,120.7409,-700.1641,270.6578
641.1468,8.6138,2.4976,218.7582,0.4809,118.9329,-700.875,270.6578
641.2992,8.6138,2.517,210.6841,0.4825,115.9737,-701.4688,269.409
641.4516,8.5691,2.535,203.9274,0.4905,113.1202,-701.9297,265.6628
641.604,8.5915,2.5627,200.1836,0.4785,112.2126,-701.7266,261.9164
641.7564,8.625,2.5546,199.0272,0.4403,111.9947,-702.125,260.6677
641.9088,8.5803,2.5427,195.8258,0.4286,111.9295,-702.8125,256.9214
642.0612,8.5691,2.5301,184.6547,0.4146,111.3008,-703.1719,250.6776
642.2136,8.6586,2.5245,178.8795,0.4423,109.9872,-703.4531,241.9362
642.366,8.681,2.5301,173.6322,0.4178,108.7126,-703.2266,238.1899
642.5184,8.5467,2.5319,173.5211,0.4043,108.023,-703.125,239.4387
642.6708,8.5467,2.529,177.1031,0.4168,107.9376,-703.7734,243.185
642.8232,8.5467,2.5188,198.0681,0.4081,108.1625,-703.9063,246.9313
642.9756,8.5243,2.5176,214.5888,0.4566,108.3835,-704.25,246.9313
643.128,8.5243,2.5249,223.7709,0.4279,108.5876,-704.8984,245.6825
643.2804,8.5355,2.5321,222.1124,0.4419,108.6264,-705.4766,241.9362
643.4328,8.5467,2.5381,214.9478,0.4303,107.9157,-705.8672,238.1899
643.5852,8.5467,2.5446,206.9313,0.4317,106.2182,-705.875,233.1948
643.7376,8.5467,2.5624,185.9828,0.4325,103.3253,-705.3984,228.1998
643.89,8.5691,2.5674,162.6341,0.4293,100.9242,-705.2969,221.9559
644.0424,8.6027,2.5912,142.2869,0.479,100.1121,-705.2969,216.9609
644.1948,8.6474,2.5942,129.1508,0.4568,102.2456,-705.8203,214.4634
644.3472,8.8152,2.5835,130.4922,0.4378,106.993,-705.8203,216.9609
644.4996,8.5355,2.5454,136.9715,0.4144,110.2863,-705.6953,220.7072
644.652,8.5243,2.5109,136.4757,0.4198,111.4183,-705.8984,225.7023
644.8044,8.4796,2.5057,134.0285,0.4005,109.6464,-706.8203,228.1998
644.9568,8.4796,2.5175,131.3512,0.3952,106.9687,-707.3438,231.9461
645.1092,8.4125,2.5662,134.2853,0.3694,104.251,-707.5625,230.6973
645.2616,8.4348,2.6022,134.9851,0.3833,103.3521,-707.1719,228.1998
645.414,8.4796,2.6242,136.3945,0.3938,103.3454,-706.8359,228.1998
645.5664,8.4908,2.6026,138.2728,0.4049,104.0081,-706.6016,230.6973
645.7188,8.4908,2.5767,132.8968,0.394,106.5664,-706.1406,231.9461
645.8712,8.4908,2.5359,126.778,0.3879,107.5648,-705.6328,231.9461
646.0236,8.5691,2.5189,129.2335,0.4069,108.5482,-705.4141,231.9461
646.176,8.7257,2.5147,134.8546,0.4017,109.5745,-705.1016,235.6924
646.3284,9.1509,2.5169,138.5122,0.4317,110.8588,-704.75,240.6874
646.4808,8.6138,2.5155,136.9567,0.4386,112.0767,-705.0234,244.4337
646.6332,8.4796,2.5188,145.8822,0.4802,112.2239,-705.8359,246.9313
646.7856,8.4796,2.5294,147.1864,0.4867,111.6849,-705.4609,245.6825
646.938,8.4348,2.5325,141.8135,0.511,110.6941,-705.2891,240.6874
647.0904,8.4572,2.524,130.9845,0.5443,109.5097,-705.2813,236.9411
647.2428,8.4572,2.5275,127.8223,0.5667,107.8952,-705.6953,234.4436
647.3952,8.4796,2.5347,128.8126,0.5187,105.805,-705.7422,228.3909
647.5476,8.4796,2.5418,134.4752,0.5187,104.0443,-705.1328,221.0908
647.7,8.4796,2.5303,135.9809,0.4606,104.0535,-704.9219,216.4453
647.8524,8.502,2.5202,137.5679,0.4321,105.3643,-704.6172,212.4634
648.0048,8.5915,2.5321,131.3156,0.388,106.7584,-704.9063,212.4634
648.1572,8.7817,2.5424,131.056,0.401,107.3232,-705.2813,216.4453
648.3096,8.86,2.5401,132.221,0.4292,106.5907,-705.6328,220.7072
648.462,8.5355,2.5308,138.6048,0.4406,105.8414,-706.0078,225.7023
648.6144,8.4796,2.5265,131.774,0.4092,105.6938,-706.4531,231.9461
648.7668,8.4348,2.5281,130.7707,0.4049,106.3333,-707.0703,234.4436
648.9192,8.4796,2.523,128.5547,0.3863,107.4123,-706.2734,238.1899
649.0716,8.4796,2.5156,131.4569,0.4196,108.2527,-706.0703,245.6825
649.224,8.4796,2.5154,135.9768,0.4671,108.5836,-705.3438,252.9458
649.3764,8.502,2.5123,144.9849,0.4971,108.0639,-704.5547,253.1751
649.5288,8.4796,2.5126,157.5864,0.4733,107.6492,-703.8984,248.18
649.6812,8.5243,2.499,158.6189,0.4547,107.5279,-703.7031,247.7367
649.8336,8.5467,2.4734,160.7123,0.4388,107.5668,-703.2188,245.6825
649.986,8.5915,2.4779,160.4241,0.4612,107.6572,-703.3828,245.6825
650.1384,8.9271,2.4946,157.9012,0.4392,108.2053,-703.4531,244.4337
650.2908,8.7034,2.5125,145.733,0.4341,109.5731,-703.4722,241.9362
650.4432,8.5355,2.4986,143.7253,0.4288,111.0641,-704.1172,238.1899
650.5956,8.5243,2.4789,151.8069,0.4401,112.1319,-704.2578,239.4387
650.748,8.5132,2.467,158.1101,0.462,112.7873,-704.0391,243.185
650.9004,8.4796,2.4611,158.1301,0.4414,112.6487,-703.6964,243.185
651.0528,8.4348,2.4764,146.7873,0.4764,110.0956,-703.4305,240.6874
651.2052,8.4348,2.5037,133.1176,0.4489,106.4498,-702.8281,220.7072
651.3576,8.5243,2.537,120.6608,0.4482,103.6684,-702.4196,214.4634
651.51,8.5467,2.5446,114.2534,0.43,102.9434,-702.3047,211.9658
651.6624,8.5467,2.5391,117.9981,0.4537,102.9238,-702.4219,210.7171
651.8148,8.6138,2.524,117.911,0.4279,101.9229,-702.632,208.2195
651.9672,8.7481,2.5232,120.2163,0.4455,99.1678,-703.2143,201.9757
652.1196,8.7929,2.526,113.8149,0.422,94.5948,-704.0391,190.7368
652.272,8.5915,2.5366,116.4669,0.4274,91.0671,-703.9219,181.9955
652.4244,8.502,2.5427,115.2232,0.3697,90.2217,-704.507,179.4979
652.5768,8.502,2.5515,123.7358,0.3713,92.1264,-704.9297,184.493
652.7292,8.4796,2.5458,130.5498,0.412,96.5353,-706.0547,195.7319
652.8816,8.502,2.5492,143.489,0.4171,102.6734,-705.9554,208.2195
653.034,8.5355,2.5395,147.399,0.4144,106.9289,-705.8516,218.2097
653.1864,8.6362,2.5242,139.579,0.3946,107.5194,-705.8828,220.7072
653.3388,8.8488,2.506,130.5953,0.4235,105.3779,-705.3984,216.9609
653.4912,8.6362,2.4958,123.1209,0.4404,102.0289,-704.6563,209.4683
653.6436,8.6698,2.525,120.3692,0.4238,98.9453,-703.625,200.7269
653.796,9.0614,2.5427,108.1243,0.3894,95.888,-703.4063,190.7368
653.9484,8.9831,2.5508,99.1142,0.3982,90.5732,-703.6484,175.7516
654.1008,8.5691,2.5269,84.5601,0.3588,85.1337,-703.2109,167.0103
654.2532,8.4572,2.517,74.8614,0.2802,82.6714,-701.9688,164.5127
654.4056,8.3677,2.5241,68.0792,0.226,84.1532,-701.3672,170.7566
654.558,8.3677,2.5244,71.1123,0.2296,88.0427,-701.9063,183.2442
654.7104,8.3901,2.5115,77.7011,0.2716,95.3552,-702.3984,198.2294
654.8628,8.4125,2.4881,83.1855,0.348,102.4968,-703.0156,215.7121
655.0152,8.4572,2.4656,84.2847,0.374,107.8981,-703.2188,229.4485
655.1676,8.4796,2.469,79.1534,0.4225,109.1068,-703.0234,235.6924
655.32,8.9719,2.4634,72.2088,0.3817,105.5342,-703.3125,228.1998
655.4724,8.6362,2.4949,69.9154,0.3364,96.7478,-703.9922,181.6611
655.6248,8.6138,2.5082,72.7396,0.3001,94.151,-704.5156,179.2724
655.7772,8.7705,2.5261,81.0377,0.2834,95.6161,-704.1641,179.2724
655.9296,8.3342,2.5224,103.1631,0.2971,102.7061,-703.7344,206.9708
656.082,8.323,2.514,128.7081,0.331,106.3876,-703.1328,211.9658
656.2344,8.3342,2.521,144.5148,0.3853,104.4804,-702.5781,198.2294
656.3868,8.3118,2.5245,137.529,0.3828,100.6683,-701.6719,185.7418
656.5392,8.3118,2.5162,114.1825,0.3783,97.6395,-700.3516,179.4979
656.6916,8.3006,2.4806,85.7055,0.2989,97.0262,-699.3047,175.7516
656.844,8.2894,2.4162,59.143,0.2869,97.3538,-698.9766,175.7516
656.9964,8.3006,2.3552,41.997,0.2562,97.4024,-698.7891,174.5029
657.1488,8.2782,2.3187,35.2326,0.2515,93.1089,-698.1953,176.076
657.3012,8.2558,2.3274,38.9421,0.2455,87.3104,-698.6484,175.5328
657.4536,8.2782,2.3885,47.6105,0.2549,82.6895,-699.8828,170.9566
657.606,8.323,2.5089,54.2314,0.2364,80.9541,-701.2422,165.7887
657.7584,8.3677,2.6404,56.0333,0.2266,82.2484,-702.2344,163.2839
657.9108,8.323,2.7284,63.558,0.2589,86.1492,-703.2969,165.2744
658.0632,8.3677,2.6837,80.6611,0.284,90.6663,-704.6641,170.7566
658.2156,8.4125,2.6004,98.169,0.3385,96.6088,-705.4609,179.4979
658.368,8.3453,2.4966,111.3373,0.3606,98.3799,-705.8125,191.9856
658.5204,8.3677,2.4682,113.1938,0.4017,96.4633,-706.3125,195.7319
658.6728,8.3342,2.4713,112.1656,0.3722,93.4387,-706.3672,194.4831
658.8252,8.3453,2.5122,100.0607,0.3068,92.2933,-706.6719,195.7319
658.9776,8.3677,2.5496,96.5203,0.2907,97.775,-707.1719,203.2245
659.13,8.3677,2.5609,100.661,0.2967,105.3472,-707.7188,220.7072
659.2824,8.681,2.5337,112.5593,0.3704,111.9393,-707.8594,238.1899
659.4348,8.4125,2.4873,114.6465,0.4446,114.7118,-707.9297,242.5118
659.5872,8.4348,2.4606,113.7109,0.5199,113.8107,-707.7734,238.0875
659.7396,8.4796,2.4532,110.1342,0.4537,108.4664,-707.9922,228.1998
659.892,8.7257,2.4737,112.3995,0.3868,102.3696,-707.3281,216.9609
660.0444,8.4348,2.4963,110.1797,0.3755,98.3571,-706.3828,210.7171
660.1968,8.4348,2.5264,103.9328,0.3533,95.8433,-706.3438,201.9757
660.3492,8.3901,2.5703,98.8074,0.3765,92.4873,-705.8828,186.9905
660.5016,8.4348,2.5853,87.0982,0.3686,87.1987,-704.7188,159.5177
660.654,8.4236,2.5512,75.9985,0.2749,84.5309,-704.5,152.0251
660.8064,8.3342,2.4801,59.6878,0.1897,85.3927,-702.9766,155.7714
660.9588,8.3006,2.421,57.6065,0.1658,89.4951,-702.5,163.264
661.1112,8.3453,2.4295,71.6589,0.2034,91.4338,-702.5156,179.4979
661.2636,8.323,2.4945,87.6226,0.2807,91.268,-702.875,189.4881
661.416,8.3901,2.5928,94.2613,0.3574,91.7894,-703.2969,197.5314
661.5684,8.3901,2.6927,101.2656,0.3336,93.9511,-703.5781,204.4732
661.7208,8.3677,2.7418,119.0627,0.3423,100.2904,-704.1797,212.2791
661.8732,8.3677,2.6943,141.6155,0.3739,105.9193,-704.2891,218.1781
662.0256,8.4908,2.6237,143.8358,0.4296,107.9459,-704.6094,228.1998
662.178,8.5467,2.5376,138.7212,0.3873,107.7071,-704.5703,229.4485
662.3304,8.5243,2.5129,132.1021,0.38,104.3585,-705.0781,223.2047
662.4828,8.5355,2.5012,131.9783,0.3993,97.765,-705.9297,199.4782
662.6352,8.4796,2.5237,120.4606,0.387,90.9705,-705.8611,182.0464
662.7876,8.4796,2.5694,108.0673,0.2948,82.4271,-705.0703,164.5127
662.94,8.4796,2.5746,100.3167,0.2215,80.2653,-705.4844,159.5177
663.0924,8.5355,2.5671,98.3964,0.219,80.9907,-705.3906,160.7664
663.2448,8.5243,2.5433,97.4604,0.2261,83.3748,-705.4375,162.0152
663.3972,8.5243,2.5416,86.8192,0.2232,85.1869,-706.0859,168.259
663.5496,8.5467,2.5488,85.2858,0.2212,87.9698,-706.8828,174.5029
663.702,8.5691,2.5383,84.9672,0.2267,91.6679,-707.8594,186.9905
663.8544,8.5243,2.5223,89.2042,0.2589,96.8417,-708.3047,204.4732
664.0068,8.4572,2.5029,97.1617,0.278,102.0719,-708.4688,223.2047
664.1592,8.4125,2.4887,97.6827,0.3147,105.4076,-709.0781,238.1899
664.3116,8.4348,2.4788,107.5399,0.3655,106.524,-708.6016,243.185
664.464,8.4236,2.4642,103.6376,0.3955,106.5089,-708.3984,243.185
664.6164,8.4125,2.4632,105.8779,0.3986,105.9975,-707.8203,240.6874
664.7688,8.4236,2.4628,102.432,0.3342,105.7432,-706.9609,240.6874
664.9212,8.4348,2.4748,107.2365,0.336,105.5111,-706.4297,241.9362
665.0736,8.4572,2.4871,111.8604,0.3494,105.2846,-706.375,241.9362
665.226,8.4572,2.4843,109.1344,0.3474,105.0975,-706.2578,241.9362
665.3784,8.7034,2.5005,96.9663,0.3492,106.1225,-705.4844,244.4337
665.5308,8.8376,2.5103,88.4303,0.3579,108.4832,-705.4375,250.6776
665.6832,8.4348,2.5243,91.0062,0.3781,109.9042,-705.1484,255.6726
665.8356,8.4796,2.5287,99.7132,0.389,110.1219,-704.6797,256.9214
665.988,8.502,2.5076,105.2427,0.3667,109.4899,-704.3047,255.6726
666.1404,8.5467,2.5106,109.9788,0.3474,109.4807,-703.9453,256.9214
666.2928,8.4348,2.4668,109.8947,0.3451,107.8134,-704.0938,258.1702
666.4452,8.4796,2.4694,113.5367,0.356,110.535,-703.6172,258.6129
666.5976,8.4572,2.4236,116.0191,0.3856,121.4139,-703.2813,265.203
666.75,8.4125,2.3271,115.089,0.4509,134.334,-702.4141,288.422
666.9024,8.4572,2.1884,105.5435,0.4903,138.8544,-702.7734,298.1534
667.0548,8.502,2.1364,97.446,0.5391,137.1616,-703.4375,296.429
667.2072,9.2404,2.2158,101.9396,0.5271,120.5935,-703.2969,288.422
667.3596,8.3901,2.3414,113.9737,0.518,116.1322,-704.2031,278.3831
667.512,8.3901,2.4272,105.5979,0.5125,116.3123,-704.7656,272.8914
667.6644,8.4348,2.4572,97.3431,0.5235,119.4858,-705.6953,264.0385
667.8168,8.3789,2.4418,93.8838,0.5123,118.2022,-705.6016,260.0325
667.9692,8.4684,2.4292,110.8721,0.4905,116.1579,-705.9219,254.4239
668.1216,9.0166,2.415,118.3813,0.4683,114.3477,-707.1328,249.4288
668.274,8.4236,2.4501,118.3175,0.4601,114.1273,-706.9141,249.4288
668.4264,8.4236,2.4576,109.3565,0.5051,116.4534,-707.2344,255.6726
668.5788,8.4348,2.4321,104.9298,0.5095,120.3543,-705.8438,264.414
668.7312,8.4125,2.35,96.4899,0.526,124.7037,-706.4766,271.9066
668.8836,8.4796,2.2445,98.874,0.5499,126.3014,-707.1484,278.1504
669.036,8.5691,2.2033,100.9128,0.5336,123.1169,-707.4063,281.8967
669.1884,8.8712,2.2501,103.7342,0.5155,120.8788,-707.6016,284.3942
669.3408,8.502,2.3968,104.7145,0.4459,120.2751,-707.3438,286.8918
669.4932,8.4796,2.5215,104.8289,0.4374,121.8579,-708.3281,289.3893
669.6456,8.4125,2.5314,115.6478,0.4602,123.1935,-708.5156,286.8918
669.798,8.4125,2.4538,116.9119,0.4988,123.5258,-708.8516,279.3992
669.9504,8.4348,2.3301,111.5314,0.4583,123.0556,-709.1797,268.1603
670.1028,8.502,2.2598,104.0225,0.4783,121.8875,-708.6563,260.6677
670.2552,8.681,2.2576,97.5986,0.452,123.0692,-708.2891,265.6628
670.4076,8.7705,2.2889,97.1164,0.444,126.0813,-708.7679,279.3992
670.56,9.4194,2.2993,87.6268,0.4255,126.4354,-708.8359,291.8868
670.7124,8.5691,2.2698,79.5792,0.4518,125.4506,-709.3984,298.1306
670.8648,8.5467,2.2564,74.3487,0.5631,123.0066,-709.9609,295.6331
671.0172,8.5915,2.2762,72.8182,0.5023,122.4214,-709.2109,288.1405
671.1696,8.5691,2.2841,72.0858,0.51,121.5569,-708.5938,281.8967
671.322,9.0166,2.2971,78.5691,0.4619,120.5202,-708.4219,278.1504
671.4744,8.9719,2.2998,83.2078,0.4764,118.1365,-707.9688,275.6529
671.6268,8.5467,2.3363,86.4951,0.4455,117.7591,-707.125,275.6529
671.7792,8.5132,2.3515,79.5591,0.4383,119.6443,-706.9375,279.3992
671.9316,8.5691,2.3601,73.0159,0.4833,121.5188,-706.6875,284.3942
672.084,8.5691,2.3053,71.5383,0.5163,123.2351,-706.2891,284.3942
672.2364,8.5691,2.1875,67.6574,0.5303,124.3814,-706.1406,280.6479
672.3888,8.5803,2.0141,66.1257,0.544,125.618,-706.1406,278.1504
672.5412,8.502,1.8557,69.3048,0.52,126.6827,-705.6484,281.8967
672.6936,8.5243,1.8041,80.956,0.5283,126.3618,-705.8672,284.3942
672.846,8.5467,1.8418,87.1465,0.5062,124.2613,-704.9375,281.8967
672.9984,8.5691,1.975,86.6719,0.4221,121.8981,-705.0938,274.4041
673.1508,8.4572,2.1045,82.1294,0.4232,121.129,-704.8281,270.6578
673.3032,8.4572,2.2299,81.4052,0.4037,120.842,-704.1406,270.6578
673.4556,8.4572,2.2889,79.5755,0.4207,120.7187,-703.6875,269.409
673.608,8.4348,2.3186,79.7558,0.3983,119.1962,-704.2109,266.9115
673.7604,8.4125,2.3265,78.6416,0.3883,117.0935,-703.8958,260.6677
673.9128,8.3901,2.3253,79.0099,0.3949,115.0901,-703.5469,259.4189
674.0652,8.3677,2.303,77.6953,0.3893,114.1059,-702.9844,255.6726
674.2176,8.3901,2.2822,73.9331,0.3856,113.8568,-702.3828,255.6726
674.37,8.4013,2.2956,73.1757,0.3638,114.1865,-702.5625,251.9263
674.5224,8.5915,2.3383,66.7583,0.335,114.4501,-702.875,249.4288
674.6748,8.7034,2.3776,66.5608,0.3283,113.865,-702.4911,243.185
674.8272,8.5803,2.3836,58.4885,0.3546,111.947,-702.6484,238.1899
674.9796,8.5355,2.3818,56.9886,0.3786,109.71,-702.2188,233.1948
675.132,8.5132,2.3886,49.7135,0.3717,108.7277,-701.8542,231.9461
675.2844,8.4348,2.3854,52.4811,0.3594,109.6657,-701.6071,236.9411
675.4368,8.4125,2.3753,50.5185,0.3861,111.8291,-701.3125,243.185
675.5892,8.4572,2.3554,54.8894,0.3841,114.2134,-701.7344,246.9313
675.7416,8.4572,2.3457,53.1022,0.3936,115.3343,-701.5078,248.18
675.894,8.4348,2.3405,51.7278,0.3736,115.0169,-701.6016,248.18
676.0464,8.4348,2.3397,53.9698,0.3907,113.7353,-701.9141,246.9313
676.1988,8.4348,2.3403,50.6663,0.3871,112.2751,-702.7109,241.9362
676.3512,8.4348,2.3389,54.8421,0.3779,111.4775,-702.8672,234.4436
676.5036,8.4908,2.3324,53.8089,0.3752,111.6003,-702.8359,231.9461
676.656,8.5467,2.3299,58.9812,0.3586,112.1696,-702.6484,236.9411
676.8084,8.502,2.3159,56.6473,0.3705,113.4096,-702.6484,241.9362
676.9608,8.502,2.3128,55.4734,0.4004,114.9468,-702.4297,248.18
677.1132,8.5467,2.311,54.993,0.4188,116.9349,-702.25,250.6776
677.2656,8.6362,2.318,60.6852,0.4235,117.9663,-701.8359,246.8769
677.418,8.6138,2.3134,67.575,0.4267,116.9675,-702.2344,239.4387
677.5704,8.5243,2.3362,72.7656,0.4571,109.6841,-701.4453,211.9658
677.7228,8.6138,2.4022,73.8934,0.3956,100.7717,-701.9609,185.7418
677.8752,8.4684,2.482,73.9183,0.3162,93.9824,-703.1641,179.4979
678.0276,8.3342,2.5215,76.5509,0.2928,92.0101,-703.3594,179.4979
678.18,8.3342,2.5101,79.8232,0.3042,90.7429,-704.0391,179.4979
678.3324,8.3901,2.5059,79.6496,0.3266,89.0879,-704.3889,174.4951
678.4848,8.3677,2.5303,78.8191,0.3007,88.0148,-705.5391,169.7178
678.6372,8.3677,2.5502,76.7929,0.2615,89.4046,-705.6016,169.7178
678.7896,8.4125,2.5489,80.4727,0.2554,94.3351,-706.1172,176.3436
678.942,8.4796,2.5154,81.704,0.262,97.5843,-705.6016,184.387
679.0944,8.502,2.478,88.1471,0.2915,98.0769,-706.0078,187.3662
679.2468,8.4796,2.4411,85.3194,0.3129,95.59,-706.3438,181.3784
679.3992,8.502,2.4322,84.089,0.3278,89.2734,-706.3125,165.3617
679.5516,8.502,2.4564,72.937,0.276,81.5999,-706.5156,140.0507
679.704,8.4796,2.4893,62.9901,0.2078,75.2369,-705.3359,130.6747
679.8564,8.4572,2.5095,51.4846,0.1737,73.7225,-704.8984,128.9288
680.0088,8.502,2.4978,45.8024,0.1577,75.8847,-704.375,130.8686
680.1612,8.502,2.4756,50.0351,0.1813,81.2115,-704.8359,137.2998
680.3136,8.5243,2.446,58.3124,0.2134,88.6466,-704.1563,146.116
680.466,8.5243,2.4341,68.3355,0.2344,91.9181,-702.4766,154.0648
680.6184,8.5243,2.4372,71.8666,0.2494,92.8704,-701.3516,158.6747
680.7708,8.4908,2.4409,75.2192,0.2757,92.5686,-699.4531,159.7414
680.9232,8.4908,2.4304,73.9625,0.2896,92.2038,-699.25,158.1967
681.0756,8.502,2.4041,72.434,0.2712,92.8537,-698.8672,157.9624
681.228,8.5243,2.3798,67.5518,0.2843,92.8159,-699.75,160.1749
681.3804,8.5243,2.3783,63.4653,0.2867,92.7157,-700.8594,161.4928
681.5328,8.4348,2.3756,61.2379,0.2922,91.5822,-700.9453,160.9282
681.6852,8.4348,2.3704,59.0481,0.2956,87.7706,-702.9766,159.1147
681.8376,8.3901,2.3557,52.665,0.2781,84.4263,-704.125,155.9847
681.99,8.3901,2.3491,47.0704,0.2548,82.8509,-706.3047,151.8579
682.1424,8.3453,2.3543,44.0011,0.2451,82.9872,-706.9844,146.1612
682.2948,8.3565,2.3565,47.5245,0.2254,83.5862,-706.8047,144.9385
682.4472,8.3901,2.3644,49.0628,0.2127,81.9892,-706.7891,142.9195
682.5996,8.4236,2.3886,47.2707,0.2024,80.5567,-707.4844,139.4036
682.752,8.4348,2.4326,46.6046,0.2004,78.6897,-708.7734,134.1017
682.9044,8.4572,2.4753,48.0244,0.184,78.1711,-708.6563,132.8825
