DEPTH,CALI,CHKS:1,CHKS:2,RHOB,GR,DT,RES,SP
622.0792,9.3983,,,2.4835,153.3629,103.7326,2.6322,0.1116
622.2316,9.4294,,,2.4443,168.0812,104.0245,2.5817,-0.0213
622.384,9.4083,,,2.3898,167.0991,105.1927,2.5563,-0.0715
622.5364,9.3773,,,2.3535,156.5037,106.4505,2.5113,-0.1306
622.6888,9.347,,,2.3193,148.7351,106.5675,2.4574,-0.2559
622.8412,9.4063,,,2.3516,146.7138,105.8613,2.4469,-0.5261
622.9936,9.3899,,,2.3979,146.0638,105.197,2.4657,-0.7684
623.146,9.3323,,,2.4137,140.7349,104.2482,2.4638,-1.0199
623.2984,9.3011,,,2.3821,128.4389,103.128,2.4846,-1.0222
623.4508,9.3277,,,2.4149,111.4654,101.0063,2.6358,-0.7727
623.6032,9.2957,,,2.5449,91.1736,96.0835,3.0126,-0.4089
623.7556,9.2297,,,2.6238,67.6192,88.3641,3.7958,-0.2483
623.908,9.2875,,,2.6641,47.5897,80.5173,5.1105,-0.2177
624.0604,9.3107,,,2.6913,37.0671,75.0232,6.7027,-0.2428
624.2128,9.2779,,,2.696,33.0031,71.8387,8.2117,-0.2892
624.3652,9.2452,,,2.6934,34.4856,70.8699,9.2094,-0.3561
624.5176,9.2528,,,2.686,40.2221,71.3142,8.9841,-0.5158
624.67,9.305,,,2.6697,48.9695,73.1825,7.6326,-0.765
624.8224,9.334,,,2.6493,58.7978,76.8147,6.2701,-1.257
624.9748,9.3759,,,2.6327,66.3495,81.1859,5.2245,-1.6729
625.1272,9.3807,,,2.5966,72.003,84.6174,4.4468,-1.9378
625.2796,9.3515,,,2.5741,76.2818,86.9609,3.9945,-1.84
625.432,9.3806,,,2.5853,80.3361,88.4945,3.7444,-1.8276
625.5844,9.3771,,,2.5927,86.7831,89.2386,3.6364,-1.8479
625.7368,9.3716,,,2.5581,96.3396,90.4327,3.4705,-1.9384
625.8892,9.3845,,,2.507,99.8489,93.1737,3.1786,-1.9738
626.0416,9.3677,,,2.4979,94.8068,97.0688,2.9932,-2.0533
626.194,9.3101,,,2.5405,88.9273,99.9253,3.1134,-2.0786
626.3464,9.2584,,,2.5634,85.0675,99.4352,3.5145,-2.0039
626.4988,9.289,,,2.5893,79.2619,95.2822,4.0353,-1.861
626.6512,9.3447,,,2.5961,69.7106,89.4202,4.6111,-1.8898
626.8036,9.364,,,2.6177,58.3387,84.1533,5.4762,-1.9533
626.956,9.3529,,,2.6246,53.3161,80.8731,6.2878,-2.1517
627.1084,9.3161,,,2.5939,60.3141,79.5234,5.8762,-2.5057
627.2608,9.3258,,,2.5576,75.3484,80.4796,4.7092,-2.823
627.4132,9.2867,,,2.5369,88.0528,84.0783,3.9345,-2.9529
627.5656,9.3034,,,2.534,90.0996,88.5473,3.7434,-2.8277
627.718,9.384,,,2.5494,86.7505,91.0059,4.0133,-2.6884
627.8704,9.3668,,,2.5702,91.089,90.4141,4.6941,-2.5595
628.0228,9.381,,,2.5857,100.946,88.4077,5.3231,-2.4019
628.1752,9.3979,,,2.5889,105.8597,86.7955,5.364,-2.1732
628.3276,9.4141,,,2.5862,108.3074,87.1083,4.9929,-1.9971
628.48,9.3828,,,2.586,112.1997,89.4721,4.475,-1.7877
628.6324,9.403,,,2.5732,114.2736,91.9018,4.0603,-1.6664
628.7848,9.4839,,,2.5715,116.5658,93.3296,3.8588,-1.5362
628.9372,9.509,,,2.5699,120.1653,94.0499,3.7884,-1.4835
629.0896,9.5253,,,2.5651,123.2801,94.1233,3.7564,-1.4693
629.242,9.482,,,2.5703,125.5721,94.2424,3.686,-1.6216
629.3944,9.4184,,,2.5498,127.1396,94.944,3.5418,-1.8192
629.5468,9.4455,,,2.5393,127.0198,95.9887,3.3369,-1.9936
629.6992,9.4154,,,2.5265,125.7569,97.6884,3.1233,-2.1904
629.8516,9.4059,,,2.5242,126.8353,100.497,2.9539,-2.3941
630.004,9.4032,,,2.531,127.7134,102.9084,2.8561,-2.5962
630.1564,9.314,,,2.5509,120.1015,102.8423,2.9081,-2.8139
630.3088,9.3235,,,2.593,97.8293,99.9911,3.2699,-2.9795
630.4612,9.3776,,,2.61,71.8424,94.6368,4.2971,-3.0605
630.6136,9.3596,,,2.6208,58.4981,88.7859,5.9422,-3.1732
630.766,9.3263,,,2.6093,64.4951,85.8378,5.9842,-3.3289
630.9184,9.392,,,2.5402,73.8235,87.5018,4.2352,-3.4423
631.0708,9.3264,,,2.5064,72.0376,92.7289,3.2091,-3.3573
631.2232,9.2558,,,2.51,61.3659,97.0203,3.1259,-3.1757
631.3756,9.3321,,,2.5483,53.5516,96.7214,3.915,-3.0829
631.528,9.3434,,,2.545,53.8925,92.9523,4.9493,-3.0333
631.6804,9.3697,,,2.5092,62.241,88.5273,5.2854,-3.0666
631.8328,9.3786,,,2.5291,72.9802,86.385,4.9082,-3.3084
631.9852,9.3834,,,2.5485,81.1105,87.1153,4.1887,-3.6432
632.1376,9.4064,,,2.5262,81.4343,89.8512,3.3682,-3.9442
632.29,9.3545,,,2.4094,72.3231,95.3926,2.587,-3.9723
632.4424,9.2428,,,2.3306,60.0442,101.4259,2.1504,-3.7222
632.5948,9.2489,,,2.3024,48.3178,104.629,2.3374,-3.3963
632.7472,9.3167,,,2.3079,39.3419,103.3145,3.6404,-3.1489
632.8996,9.2689,,,2.3512,35.3484,97.4185,7.8125,-3.0668
633.052,9.2675,,,2.3544,36.6581,90.1178,16.3615,-3.1607
633.2044,9.3245,,,2.3951,46.61,85.6089,19.5791,-3.5502
633.3568,9.3576,,,2.4509,65.2138,84.48,14.7103,-4.0666
633.5092,9.3924,,,2.5014,82.1892,84.8686,9.9791,-4.5585
633.6616,9.401,,,2.5319,92.7306,85.9959,7.2685,-4.9738
633.814,9.3996,,,2.5352,100.6615,87.6687,5.7675,-5.2617
633.9664,9.4243,,,2.5431,106.6045,89.4015,5.1113,-5.2738
634.1188,9.3942,,,2.5657,106.7283,90.2575,5.0075,-5.0424
634.2712,9.4001,,,2.5875,103.0527,89.3506,5.3933,-4.6199
634.4236,9.4166,,,2.5922,100.5919,87.9881,5.9449,-4.2959
634.576,9.3928,,,2.5916,103.9689,86.9366,6.2415,-4.1124
634.7284,9.4444,,,2.5711,110.6399,86.1684,6.1268,-4.0478
634.8808,9.462,,,2.5568,118.2798,87.0257,5.3934,-4.0949
635.0332,9.4219,,,2.5389,122.9978,90.3264,4.3196,-4.1532
635.1856,9.4056,,,2.5386,118.5967,95.2466,3.542,-4.2509
635.338,9.399,,,2.5534,102.0193,98.4509,3.3551,-4.2983
635.4904,9.4063,,,2.577,80.5062,97.3276,3.8405,-4.2475
635.6428,9.4156,,,2.5941,66.1537,92.9205,4.7608,-4.3079
635.7952,9.4613,,,2.563,61.6807,88.2219,5.345,-4.3554
635.9476,9.499,,,2.5705,57.6987,85.9061,5.1271,-4.4363
636.1,9.467,,,2.5468,51.873,85.4089,5.0639,-4.5167
636.2524,9.4381,,,2.547,50.6526,85.1595,5.5624,-4.6493
636.4048,9.4085,,,2.5438,59.6693,84.5146,5.7239,-4.7692
636.5,,456.04,459.5,,,,,
636.5572,9.4987,,,2.5062,76.8257,85.797,4.9439,-4.9343
636.7096,9.546,,,2.515,89.8588,90.0669,4.093,-5.1533
636.862,9.5345,,,2.5135,88.6855,93.968,3.7898,-5.5105
637.0144,9.5259,,,2.5159,81.1621,94.8209,3.9661,-5.8142
637.1668,9.538,,,2.5311,76.0128,92.1941,4.3949,-6.0914
637.3192,9.5866,,,2.514,73.2843,89.1882,4.6181,-6.3507
637.4716,9.6433,,,2.4324,75.8223,89.2227,4.0645,-6.635
637.7764,9.8541,,,2.3121,89.8907,99.2749,2.2389,-7.129
637.9288,9.926,,,2.2698,92.9614,106.8957,1.7988,-7.3576
638.0812,9.8326,,,2.3078,95.6503,113.5745,1.6439,-7.5866
638.2336,9.6531,,,2.3634,96.401,116.5073,1.643,-7.8454
638.386,9.622,,,2.427,91.1552,114.1025,1.8226,-8.0872
638.5384,9.6216,,,2.5087,87.6909,108.3877,2.1805,-8.3592
638.6908,9.6413,,,2.531,93.7737,102.1002,2.6449,-8.6452
638.8432,9.6182,,,2.5318,100.3014,97.4362,2.9889,-8.823
638.9956,9.5917,,,2.544,95.2879,94.4849,3.2027,-8.9467
639.148,9.6475,,,2.5525,85.2529,91.9603,3.3835,-9.1983
639.3004,9.7217,,,2.5527,81.5237,90.6664,3.2939,-9.4574
639.4528,9.6714,,,2.5271,85.484,91.6849,2.8342,-9.7182
639.6052,9.6673,,,2.4934,91.2859,95.423,2.3767,-9.8588
639.7576,9.6701,,,2.4782,96.1853,100.4393,2.1533,-10.0483
639.91,9.7223,,,2.4764,98.4361,104.0685,2.1134,-10.288
640.0624,9.8526,,,2.4591,94.2689,105.0254,2.1573,-10.5131
640.2148,9.8529,,,2.4212,88.431,104.7578,2.1575,-10.6732
640.3672,9.7966,,,2.3627,94.4593,105.7269,2.0298,-10.772
640.5196,9.7958,,,2.2876,109.6813,109.2359,1.8579,-10.9139
640.672,9.7564,,,2.3167,123.5586,113.8146,1.7375,-11.1294
640.9768,9.7154,,,2.4036,168.2695,115.7297,1.8588,-11.4644
641.1292,9.8182,,,2.5538,188.7032,114.1086,1.9942,-11.5797
641.2816,9.9375,,,2.5036,183.7542,111.6929,2.0007,-11.7984
641.434,10.3768,,,2.2687,157.3656,109.7805,1.9642,-12.0333
641.5864,10.8983,,,2.1006,124.7972,110.4295,1.9178,-12.231
641.7388,10.742,,,2.059,101.9918,113.0334,1.7741,-12.4439
641.8912,10.2058,,,2.0146,90.6311,115.3596,1.6118,-12.6595
642.0436,9.9623,,,2.0534,86.6642,116.609,1.576,-12.8324
642.196,9.9178,,,2.2447,89.7109,115.6299,1.6615,-13.0098
642.3484,9.9385,,,2.414,92.5576,110.6973,1.8059,-13.1637
642.5008,10.3024,,,2.4349,90.5629,104.0258,2.0305,-13.3522
642.6532,10.6887,,,2.4072,85.5938,100.707,2.2871,-13.452
642.8056,10.2548,,,2.3755,77.9463,100.1209,2.4335,-13.6086
642.958,9.833,,,2.3723,69.3175,98.0036,2.5677,-13.7265
643.1104,9.814,,,2.4266,64.913,94.2881,2.9448,-13.7419
643.2628,9.8338,,,2.5429,67.0508,90.0353,3.3345,-13.6733
643.4152,9.8399,,,2.5482,69.8717,86.8407,3.0355,-13.5952
643.5676,9.8674,,,2.4402,68.5566,88.5786,2.3124,-13.4536
643.72,9.9365,,,2.3782,65.5548,95.831,1.797,-13.4064
643.8724,9.9055,,,2.3729,63.9221,103.9125,1.6202,-13.4369
644.1772,9.8019,,,2.4824,66.8321,105.4402,2.0496,-13.5261
644.3296,9.7989,,,2.5482,70.2045,100.0809,2.6731,-13.5498
644.482,9.8349,,,2.5522,72.6197,95.6713,3.2377,-13.6817
644.6344,9.8854,,,2.5038,74.7756,93.8661,3.2191,-13.9765
644.7868,9.8822,,,2.4475,75.8472,95.284,2.8155,-14.2742
644.9392,9.9402,,,2.4066,74.1606,98.7384,2.4204,-14.5018
645.0916,10.1747,,,2.3942,69.7829,103.0188,2.0768,-14.8509
645.244,10.3362,,,2.3355,67.8892,106.7016,1.8798,-15.3821
645.3964,10.0014,,,2.3076,72.7804,109.6569,1.882,-15.799
645.5488,9.7625,,,2.2866,78.2657,111.7475,1.9795,-15.9996
645.7012,9.8599,,,2.3161,78.6631,112.6365,2.055,-16.2131
645.8536,9.9212,,,2.3042,73.937,113.7996,2.0388,-16.482
646.006,9.909,,,2.3489,68.4664,115.2978,1.9469,-16.7108
646.1584,9.7956,,,2.3432,67.305,116.6662,1.8816,-16.9045
646.3108,9.7598,,,2.3089,70.7204,117.0637,1.8975,-17.0391
646.4632,9.783,,,2.3587,73.4003,116.3804,1.9338,-17.1794
646.6156,9.8473,,,2.3686,75.7597,115.7184,1.9425,-17.3932
646.768,9.8566,,,2.3681,79.3167,115.9263,1.9278,-17.6785
646.9204,9.8483,,,2.4414,81.4889,115.8428,1.9213,-18.0111
647.0728,9.8693,,,2.4698,80.7172,115.056,2.0264,-18.251
647.3776,9.7708,,,2.4698,86.1456,115.7704,2.4366,-18.1239
647.53,9.7347,,,2.4155,89.7609,117.2783,2.4533,-17.901
647.6824,9.7523,,,2.38,93.5791,119.0781,2.3591,-17.9315
647.8348,9.8475,,,2.3535,96.6223,120.9195,2.2718,-17.9233
647.9872,9.882,,,2.3035,95.3028,122.3671,2.2225,-17.9368
648.1396,9.8183,,,2.2624,91.1723,123.5475,2.2352,-17.9486
648.292,9.8005,,,2.2743,88.8829,124.9692,2.3144,-17.9332
648.4444,9.8017,,,2.289,89.5969,126.3831,2.3979,-17.9013
648.5968,9.7967,,,2.3459,89.6709,126.7461,2.4691,-17.9211
648.7492,9.7889,,,2.3888,88.199,126.2726,2.5823,-18.0191
648.9016,9.7563,,,2.4,85.3812,124.855,2.7196,-18.1868
649.054,9.7192,,,2.4481,84.0696,122.7402,2.8243,-18.2623
649.2064,9.7928,,,2.4669,85.6955,121.3502,2.8437,-18.3279
649.3588,9.8546,,,2.4015,86.4037,121.4986,2.6761,-18.4224
649.5112,9.8358,,,2.3765,84.5208,122.4705,2.4765,-18.5108
649.6636,9.8418,,,2.4124,82.4899,123.1535,2.4187,-18.6156
649.816,9.8411,,,2.4369,80.7176,122.8397,2.3445,-18.7358
649.9684,9.8836,,,2.3935,80.6396,121.6102,2.1436,-18.9431
650.1208,9.9234,,,2.3494,83.296,121.6489,2.0233,-19.0564
650.2732,9.9128,,,2.355,84.1664,124.2936,2.116,-19.0079
650.578,9.8145,,,2.3796,79.178,126.1776,2.388,-18.4395
650.7304,9.7421,,,2.3688,79.4427,125.3283,2.3805,-18.2111
650.8828,9.7977,,,2.4237,80.8417,125.3343,2.3216,-18.1656
651.0352,9.8131,,,2.4599,80.8537,125.725,2.3213,-18.1355
651.1876,9.7781,,,2.4664,81.3813,125.0465,2.4187,-18.2383
651.34,9.7992,,,2.4534,84.75,123.3981,2.483,-18.4413
651.4924,9.8432,,,2.317,89.1847,121.4073,2.4593,-18.5181
651.5,,464.9,468.37,,,,,
651.6448,9.8706,,,2.32,89.6888,120.92,2.4489,-18.5866
651.7972,9.8595,,,2.324,87.7345,122.0925,2.5157,-18.6952
651.9496,9.8705,,,2.3041,88.9748,123.6537,2.5302,-18.9015
652.102,9.875,,,2.3078,93.7266,125.5449,2.356,-18.998
652.2544,9.8593,,,2.3129,95.9684,127.0636,2.1636,-19.089
652.4068,9.833,,,2.2851,92.561,126.8276,2.1554,-19.1648
652.5592,9.8432,,,2.2973,86.5362,124.8154,2.41,-19.3028
652.7116,9.8682,,,2.2844,80.463,122.4645,2.8597,-19.4622
652.864,9.8463,,,2.2761,75.7384,119.6094,3.3157,-19.7206
653.0164,9.8252,,,2.1109,72.3356,116.9605,3.5944,-20.0112
653.1688,9.9107,,,1.9886,69.9522,117.4219,3.4289,-20.1245
653.3212,9.9744,,,1.982,67.78,120.116,2.9091,-20.0236
653.4736,9.9877,,,1.9589,67.9309,121.1121,2.509,-19.9133
653.7784,9.9671,,,2.1708,65.5009,118.9927,2.0166,-20.1445
653.9308,10.0079,,,2.1714,57.5836,117.0363,1.5966,-20.3434
654.0832,10.0146,,,2.1126,50.0996,116.4986,1.2591,-20.6153
654.2356,10.0619,,,2.1328,44.7809,118.0345,1.0541,-20.9016
654.388,9.9458,,,2.2611,41.3436,118.9711,0.9754,-21.2031
654.5404,9.8283,,,2.3554,40.9168,117.0276,0.9803,-21.6087
654.6928,9.7602,,,2.3643,42.291,113.974,1.0228,-21.9666
654.8452,9.7338,,,2.3537,44.5723,112.6288,1.043,-22.2536
654.9976,9.8143,,,2.3173,47.6502,113.5242,1.0405,-22.5536
655.15,9.84,,,2.2935,50.79,115.8322,1.0581,-22.8667
655.3024,9.8199,,,2.3098,53.4618,117.7617,1.1291,-23.2776
655.4548,9.8275,,,2.3333,57.5441,118.2156,1.2754,-23.6535
655.6072,9.9082,,,2.34,62.5371,118.5628,1.4747,-24.0897
655.7596,9.9475,,,2.3017,64.8171,120.669,1.5863,-24.5315
655.912,10.0975,,,2.2849,63.6885,123.5767,1.5214,-24.983
656.0644,10.5072,,,2.3298,58.916,125.1814,1.3732,-25.3161
656.2168,10.6644,,,2.3152,52.4732,124.8715,1.2513,-25.5986
656.3692,10.203,,,2.2742,46.1706,123.0773,1.2364,-25.8853
656.5216,9.8524,,,2.0885,42.7582,121.5453,1.4011,-26.1297
656.674,9.8884,,,1.9189,43.4048,122.7832,2.0238,-26.3667
656.8264,9.8763,,,1.8111,48.1741,125.9843,3.2064,-26.2423
656.9788,9.8511,,,1.7829,54.7959,128.03,3.9364,-25.815
657.1312,9.8705,,,1.8536,57.8656,126.6845,3.7324,-25.5807
657.2836,9.8333,,,2.0933,58.6346,120.8011,3.616,-25.7753
657.436,9.7565,,,2.2756,62.1707,113.0908,3.7367,-26.0377
657.5884,9.7543,,,2.3284,63.6776,107.0569,3.6124,-26.2069
657.7408,9.7708,,,2.2743,57.8149,105.2885,3.1312,-26.3081
657.8932,9.8265,,,2.2297,49.1448,107.178,2.6356,-26.4003
658.0456,9.8756,,,2.2699,43.4124,108.3336,2.2974,-26.4667
658.198,9.8501,,,2.3607,40.3738,107.0018,2.0277,-26.418
658.3504,9.859,,,2.34,40.2827,105.5035,1.7465,-26.2831
658.5028,10.0216,,,2.3083,42.7191,106.7455,1.5118,-26.1866
658.6552,10.1248,,,2.3119,43.7436,110.6785,1.3723,-26.3509
658.8076,10.0215,,,2.3477,40.6294,114.1118,1.3185,-26.5333
658.96,10.2367,,,2.324,38.3683,114.8941,1.3231,-26.6293
659.1124,10.7788,,,2.2952,40.6081,114.2655,1.3181,-26.6
659.2648,11.3392,,,2.2584,44.5499,114.0153,1.2369,-26.5094
659.4172,11.2912,,,2.223,47.9796,115.8429,1.1195,-26.5041
659.5696,10.7364,,,2.2085,51.1309,120.2821,1.0301,-26.6683
659.722,10.3503,,,2.2115,51.4976,124.1613,0.9786,-26.7394
659.8744,10.0611,,,2.2224,48.2152,124.5969,0.9596,-26.6937
660.0268,9.98,,,2.2462,45.7345,123.0328,0.9545,-26.6953
660.1792,10.0958,,,2.2509,45.374,121.1555,0.9505,-26.8536
660.3316,10.3957,,,2.2158,44.2834,119.8519,0.9439,-27.0311
660.484,10.8354,,,2.1672,44.4435,120.3029,0.9463,-27.1405
660.6364,11.043,,,2.1688,47.7793,122.5177,0.976,-27.2773
660.7888,10.5418,,,2.1995,51.9562,123.555,1.0711,-27.4664
660.9412,9.9679,,,2.2609,55.1946,120.109,1.2973,-27.8059
661.0936,9.8962,,,2.3675,61.5071,111.5931,1.8139,-28.1275
661.246,9.9355,,,2.5555,71.0078,100.6621,2.8074,-28.3764
661.3984,9.9966,,,2.5839,78.0451,91.0045,3.867,-28.6406
661.5508,10.055,,,2.5101,78.7046,87.1972,4.0021,-28.8305
661.7032,10.0634,,,2.4454,75.4927,90.7395,3.2936,-28.9426
661.8556,10.0273,,,2.4148,74.085,96.8185,2.6482,-28.9778
662.008,9.9613,,,2.4168,77.0791,99.7418,2.4907,-29.0776
662.1604,9.9437,,,2.4931,79.6839,98.3465,2.9803,-29.2051
662.3128,9.937,,,2.5633,77.602,94.3232,3.9449,-29.3378
662.4652,9.9578,,,2.5145,73.9715,90.9434,4.3207,-29.5312
662.6176,9.9566,,,2.3893,72.3352,91.5925,3.6101,-29.9645
662.77,9.8626,,,2.3484,70.5805,97.1633,2.8557,-30.4883
662.9224,9.8425,,,2.3577,68.2532,102.8148,2.5348,-30.9586
663.0748,9.8904,,,2.4408,66.514,105.2512,2.525,-31.2994
663.2272,9.9259,,,2.4649,64.5922,104.4597,2.4783,-31.7206
663.3796,9.8603,,,2.4579,63.647,101.4609,2.3606,-32.222
663.532,9.7385,,,2.472,62.1839,98.4614,2.3999,-32.6693
663.6844,9.6836,,,2.5079,57.5255,95.2188,2.7452,-32.7894
663.8368,9.6353,,,2.5439,53.6919,91.4118,3.1556,-32.5286
663.9892,9.6021,,,2.5136,53.998,88.3664,3.1562,-32.3291
664.1416,9.5856,,,2.4605,56.9417,88.1171,2.8573,-32.4155
664.294,9.6079,,,2.4486,61.6618,90.6812,2.6512,-32.5715
664.4464,9.6895,,,2.4642,65.3357,93.3641,2.677,-32.5257
664.5988,9.7804,,,2.4723,63.0114,94.2379,2.9123,-32.3208
664.7512,9.7914,,,2.4748,56.8362,93.433,3.2347,-31.7081
664.9036,9.8301,,,2.4912,54.5504,92.7873,3.4286,-30.2958
665.056,9.8458,,,2.4827,58.0112,93.6175,3.3538,-27.1135
665.2084,9.8741,,,2.4461,62.3612,95.0303,3.1897,-21.7055
665.3608,9.8929,,,2.4384,63.4684,95.8678,3.1286,-16.7341
665.5132,9.9176,,,2.4506,61.1413,95.6906,3.1276,-14.3456
665.6656,9.9556,,,2.463,59.4808,95.0801,3.1117,-14.2925
665.818,9.9111,,,2.4745,61.105,95.0137,3.0683,-14.3028
665.9704,9.9004,,,2.4703,63.3107,95.4913,2.956,-14.1346
666.1228,9.8797,,,2.4623,64.7187,96.0335,2.7778,-13.9161
666.2752,9.8666,,,2.4438,67.2929,98.5212,2.6086,-13.8633
666.4276,9.8341,,,2.4441,69.2997,102.2233,2.5692,-13.7323
666.5,,477.52,481.0,,,,,
666.58,9.839,,,2.46,68.5032,103.0026,2.8232,-13.6017
666.7324,9.8906,,,2.5033,66.4063,99.5217,3.3554,-13.5403
666.8848,9.9296,,,2.5094,65.2274,93.7124,3.9696,-14.0126
667.0372,9.9778,,,2.494,64.7918,90.1318,4.1354,-14.564
667.1896,9.8797,,,2.4551,64.9102,93.0024,3.5866,-14.8505
667.342,10.0114,,,2.4261,65.8668,100.6093,2.9038,-14.8321
667.4944,10.4902,,,2.4235,65.4869,107.5803,2.4837,-14.8072
667.6468,10.6893,,,2.447,62.6583,110.7406,2.3171,-14.8507
667.7992,10.2173,,,2.4464,57.1743,110.1515,2.2067,-14.9529
667.9516,9.841,,,2.4417,51.3331,107.725,2.0364,-15.1013
668.104,9.8281,,,2.4052,49.1548,106.5587,1.86,-15.2443
668.2564,9.8372,,,2.3598,51.5398,108.9145,1.6165,-15.2737
668.4088,9.8386,,,2.3127,52.141,112.7988,1.3677,-15.1427
668.5612,9.8857,,,2.2768,45.9265,115.775,1.1991,-14.9675
668.7136,9.9029,,,2.2934,38.0083,117.761,1.0982,-14.8512
668.866,9.8667,,,2.3063,36.0839,118.2832,1.0345,-14.7091
669.0184,9.8449,,,2.3022,40.2408,117.1944,0.9846,-14.7182
669.1708,9.8677,,,2.2981,45.3242,116.052,0.9494,-14.7692
669.3232,9.8801,,,2.2985,47.5402,115.6094,0.9426,-14.8127
669.4756,9.8344,,,2.3114,48.4781,114.9565,0.9962,-14.7368
669.628,9.8675,,,2.311,50.0434,113.1519,1.096,-14.7535
669.7804,9.888,,,2.2921,50.8452,111.5734,1.1824,-14.76
669.9328,9.8737,,,2.2734,51.5936,112.1202,1.2116,-14.8062
670.0852,9.86,,,2.2871,53.6388,115.0065,1.2382,-14.8642
670.2376,9.8327,,,2.3274,54.9278,117.2979,1.3556,-14.9333
670.39,9.8649,,,2.3842,53.2,114.8607,1.6124,-14.9377
670.5424,9.9708,,,2.4276,50.4588,108.1562,1.8355,-14.949
670.6948,10.2169,,,2.3488,50.7741,101.6122,1.7691,-15.0298
670.8472,10.7037,,,2.2992,55.6287,100.3901,1.6307,-15.0725
670.9996,11.1023,,,2.2977,61.3108,107.2803,1.635,-15.1301
671.152,10.8297,,,2.337,65.3003,117.5533,1.7652,-15.2785
671.3044,10.1054,,,2.4281,68.8586,123.8501,1.9747,-15.4949
671.4568,9.8237,,,2.4832,71.6058,121.5246,2.3518,-15.6806
671.6092,9.7486,,,2.5665,71.9981,111.5263,2.9297,-15.8431
671.7616,9.7448,,,2.6151,72.699,98.6164,3.619,-15.9133
671.914,9.7881,,,2.6017,75.729,88.1169,4.3615,-15.9667
672.0664,9.7591,,,2.6003,80.2781,82.1877,4.7173,-15.946
672.2188,9.6475,,,2.5766,82.1865,79.4985,4.4398,-15.917
672.3712,9.7257,,,2.471,77.594,79.6373,3.8434,-15.7815
672.5236,10.069,,,2.2649,68.639,82.426,3.1317,-15.6674
672.676,10.4129,,,2.1178,59.623,88.9734,2.2609,-15.6981
672.8284,10.5339,,,2.0303,53.5737,98.7931,1.5785,-15.789
672.9808,10.4109,,,2.0272,50.7326,110.0204,1.2554,-15.8496
673.1332,10.2386,,,2.0864,47.3334,119.1523,1.1261,-15.8178
673.2856,10.2881,,,2.1834,44.0836,123.4252,1.1192,-15.8378
673.438,10.1986,,,2.235,44.9732,123.987,1.1395,-15.9209
673.5904,9.8856,,,2.25,49.8637,121.749,1.1536,-15.9398
673.7428,9.7314,,,2.2599,54.3393,118.4286,1.1965,-15.7979
673.8952,9.7041,,,2.3228,57.2944,116.2427,1.343,-15.6611
674.0476,9.7416,,,2.3908,59.4195,113.5144,1.7003,-15.5174
674.2,9.7104,,,2.4754,62.2093,106.808,2.3272,-15.405
674.3524,9.8592,,,2.3482,64.7964,98.0206,2.6977,-15.2362
674.5048,10.606,,,2.0373,63.9836,92.3018,2.3693,-15.1308
674.6572,11.2036,,,1.8958,59.9783,94.3389,1.84,-15.0213
674.8096,10.7784,,,1.8782,59.663,103.878,1.5103,-14.7934
674.962,9.9488,,,1.9013,65.1139,114.2342,1.4901,-14.4344
675.1144,9.5845,,,2.1388,72.3375,117.9565,1.8172,-14.1927
675.2668,9.496,,,2.4482,78.5679,111.6733,2.6874,-14.0712
675.4192,9.5983,,,2.5266,81.817,99.4475,3.7603,-14.1181
675.5716,10.3279,,,2.1006,77.5482,87.5407,3.9241,-14.1564
675.8764,11.8949,,,1.7555,61.6604,88.3152,2.4498,-14.2809
676.0288,11.6762,,,1.6967,57.1801,100.7431,1.847,-14.2688
676.1812,11.2628,,,1.8075,55.9764,113.6641,1.5674,-14.1159
676.3336,10.9121,,,1.9878,57.158,121.9987,1.4742,-13.9841
676.486,10.9956,,,2.0864,58.9946,123.9523,1.5121,-13.7891
676.6384,11.3795,,,2.2056,61.1805,121.1156,1.6204,-13.5595
676.7908,11.3182,,,2.2594,65.0822,116.1469,1.804,-13.4223
676.9432,10.9011,,,2.2944,70.8871,112.1615,2.0753,-13.4152
677.0956,10.3153,,,2.4303,79.1046,109.391,2.432,-13.5521
677.248,10.2078,,,2.4598,88.0641,105.3587,2.8812,-13.7312
677.4004,10.0283,,,2.4779,90.946,99.374,3.3092,-14.0559
677.5528,9.6599,,,2.5082,86.5296,94.0598,3.4875,-14.5111
677.7052,9.7915,,,2.3295,81.8698,90.497,3.3356,-15.1263
677.8576,10.7278,,,2.118,75.6723,89.0627,2.6706,-15.6956
678.01,11.5078,,,1.926,64.2781,91.4103,1.7945,-16.1143
678.1624,11.5303,,,1.7948,53.5249,98.0388,1.2644,-16.469
678.3148,11.4459,,,1.8255,50.6984,107.4907,1.0772,-16.6871
678.4672,11.4798,,,1.9645,55.0476,116.123,1.1061,-16.6987
678.6196,11.1535,,,2.075,61.0035,119.4303,1.3063,-16.2762
678.772,10.3964,,,2.2012,64.778,115.5359,1.7608,-15.7837
679.0768,9.663,,,2.4522,66.8208,98.5919,3.4506,-15.2507
679.2292,10.1156,,,2.2961,66.846,90.4614,4.8692,-15.0636
679.3816,11.4014,,,1.8546,68.9931,91.8605,5.3166,-14.9518
679.534,12.2875,,,1.5592,71.6343,102.5889,4.1933,-14.7445
679.6864,11.6685,,,1.5114,72.5889,116.0397,3.0903,-14.2702
679.8388,10.3189,,,1.5137,68.5704,124.8828,2.6111,-13.5607
679.9912,9.7142,,,1.6836,57.7489,125.8228,2.6684,-12.8596
680.1436,10.264,,,1.7859,46.8434,121.3061,3.1759,-12.4476
